"Créations d'activités économiques (2009)",,,,,,,,,,,,,,,,,,,,,,,,,,
"Données par IRIS",,,,,,,,,,,,,,,,,,,,,,,,,,
"Champ : IRIS de l'agglomération 34701-Montpellier",,,,,,,,,,,,,,,,,,,,,,,,,,
,"(Cette agglomération fait partie de la région : 91-Languedoc-Roussillon)",,,,,,,,,,,,,,,,,,,,,,,,,
"Source : Répertoire des entreprises et établissements (SIRENE)",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
"REG","uu","dc","nomc","iris","nom","note","n","CJPP","CJPM","trans","A17DE","A17C1","A17C2","A17C3","A17C4","A17C5","A17FZ","A17GZ","A17HZ","A17IZ","A17JZ","A17KZ","A17LZ","A17MN","A17OQ","A17RU"
"Code région","Code unité urbaine (agglomération)","Code département / commune","Nom de la commune","Code IRIS","Nom de la zone","Disponibilité (voir documentation)","Nombre d'établissements","Dépendant de personnes physiques","Dépendant de personnes morales","Etablissements provenant d’un transfert","Industries extractives,  énergie, eau, gestion des déchets et dépollution","Fabrication de denrées alimentaires, de boissons et  de produits à base de tabac","Cokéfaction et raffinage","Fabrication d'équipements électriques, électroniques, informatiques ; fabrication de machines","Fabrication de matériels de transport","Fabrication d'autres produits industriels","Construction","Commerce ; réparation d'automobiles et de motocycles","Transports et entreposage","Hébergement et restauration","Information et communication","Activités financières et d'assurance","Activités immobilières","Activités scientifiques et techniques ; services administratifs et de soutien","Administration publique, enseignement, santé humaine et action sociale","Autres activités de services"
"91","34701","34057","Castelnau-le-Lez","0101","QUARTIER SUD",0,92,29,63,26,1,0,0,0,0,1,12,19,0,9,9,0,4,29,4,4
"91","34701","34057","Castelnau-le-Lez","0102","GALINE-STADE JEAN FOURNIER-OUEST",0,51,39,12,10,1,1,0,0,0,0,7,9,1,2,4,0,2,8,9,7
"91","34701","34057","Castelnau-le-Lez","0103","CASTELNAU-CENTRE VILLE",0,43,27,16,7,1,0,0,0,0,0,7,7,0,0,5,0,2,9,9,3
"91","34701","34057","Castelnau-le-Lez","0104","SABLAS- MENDROUS O-LANGUEDOC O",0,28,23,5,1,0,0,0,0,0,3,3,3,0,1,1,0,1,3,7,6
"91","34701","34057","Castelnau-le-Lez","0105","MENDROUS E- LANGUEDOC E- A. ROUGE-DEVOIS",0,38,27,11,4,0,0,0,0,0,0,3,13,0,1,3,1,2,7,5,3
"91","34701","34057","Castelnau-le-Lez","0106","QUARTIER NORD-EST",0,27,11,16,10,1,0,0,0,0,0,2,9,1,0,1,2,3,5,0,3
"91","34701","34057","Castelnau-le-Lez","0107","COURTARELLE-CANTAGRIL-MURIERS",0,23,21,2,3,0,0,0,0,0,0,2,4,0,1,1,0,1,9,2,3
"91","34701","34172","Montpellier","0101","ECOLE D'ARCHITECTURE-TRIOLET",0,28,24,4,2,0,0,0,0,0,0,0,3,1,1,5,0,0,5,9,4
"91","34701","34172","Montpellier","0102","VERT BOIS",0,50,42,8,8,1,0,0,0,0,0,6,9,0,0,7,2,0,11,8,6
"91","34701","34172","Montpellier","0103","SAINT-ELOI",0,23,20,3,2,0,0,0,0,0,2,2,1,0,0,4,1,0,7,2,4
"91","34701","34172","Montpellier","0105","LAPEYRONIE",0,35,32,3,5,0,0,0,0,0,0,5,3,1,2,3,1,0,9,7,4
"91","34701","34172","Montpellier","0106","OCCITANIE",0,48,39,9,4,0,0,0,0,0,1,9,7,1,1,7,1,0,6,9,6
"91","34701","34172","Montpellier","0108","EUROMÉDECINE",0,59,48,11,11,0,0,0,0,0,0,5,15,0,0,2,3,0,18,10,6
"91","34701","34172","Montpellier","0109","MALBOSC",0,52,38,14,5,0,0,0,0,0,3,3,6,1,0,7,3,1,12,9,7
"91","34701","34172","Montpellier","0201","LUNARET",0,4,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
"91","34701","34172","Montpellier","0202","AIGUELONGUE",0,31,25,6,4,0,0,0,0,0,0,3,5,0,0,1,0,2,15,3,2
"91","34701","34172","Montpellier","0203","MERIC",0,49,42,7,4,0,0,0,0,0,1,5,7,0,0,3,2,3,14,7,7
"91","34701","34172","Montpellier","0204","JUSTICE",0,49,46,3,3,0,0,0,0,0,0,7,6,0,2,0,0,0,19,11,4
"91","34701","34172","Montpellier","0301","AGROPOLIS",0,19,16,3,1,0,0,0,0,0,1,4,3,0,0,1,0,1,6,2,1
"91","34701","34172","Montpellier","0401","BLAYAC",0,139,49,90,32,2,1,0,1,0,2,71,18,2,0,3,4,1,31,2,1
"91","34701","34172","Montpellier","0402","BOLOGNE",0,18,12,6,2,0,0,0,0,0,0,6,4,0,0,1,0,1,3,2,1
"91","34701","34172","Montpellier","0403","OXFORD",0,39,32,7,10,0,0,0,0,0,0,17,9,0,1,0,0,0,2,7,3
"91","34701","34172","Montpellier","0404","LE MAIL SUD",0,33,13,20,6,0,0,0,0,0,1,15,8,0,0,1,1,1,5,1,0
"91","34701","34172","Montpellier","0405","LE MAIL NORD",0,71,39,32,9,0,1,0,0,0,1,40,13,1,1,2,0,1,8,2,1
"91","34701","34172","Montpellier","0501","LES GARRIGUES",0,40,37,3,4,0,0,0,0,0,0,10,8,1,2,3,0,1,6,0,9
"91","34701","34172","Montpellier","0502","LES GEMEAUX",0,48,32,16,11,1,0,0,0,0,0,19,7,0,3,2,0,1,6,5,4
"91","34701","34172","Montpellier","0503","LES TOURS",0,18,15,3,2,0,0,0,0,0,0,5,7,0,0,3,0,0,1,0,2
"91","34701","34172","Montpellier","0602","CELLENEUVE",0,54,43,11,5,0,0,0,0,0,0,10,12,0,3,6,2,0,9,7,5
"91","34701","34172","Montpellier","0603","LA FONTAINE",0,34,29,5,3,0,0,0,1,0,1,4,8,0,0,0,0,0,13,4,3
"91","34701","34172","Montpellier","0701","LES TONNELLES",0,32,26,6,3,0,0,0,0,0,0,9,5,0,1,2,1,0,6,6,2
"91","34701","34172","Montpellier","0702","PILORY",0,29,25,4,3,0,0,0,0,0,2,10,7,0,2,0,1,0,1,2,4
"91","34701","34172","Montpellier","0703","ALCO",0,57,36,21,7,1,1,0,0,0,1,13,17,0,4,2,2,1,8,3,4
"91","34701","34172","Montpellier","0704","SOULAS",0,40,33,7,6,0,0,0,0,0,1,6,8,0,1,0,0,1,12,8,3
"91","34701","34172","Montpellier","0705","CASSEYROLS",0,51,42,9,7,0,1,0,0,0,0,14,5,0,3,3,2,1,11,5,6
"91","34701","34172","Montpellier","0706","BEL AIR",0,10,8,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,1,1
"91","34701","34172","Montpellier","0707","LE PETIT BARD",0,47,28,19,7,0,1,0,0,0,1,20,8,1,2,6,0,0,5,1,2
"91","34701","34172","Montpellier","0801","LA PISCINE",0,51,42,9,6,1,0,0,0,0,1,3,11,0,1,1,0,0,13,13,7
"91","34701","34172","Montpellier","0802","AGRICULTURE",0,41,34,7,7,0,0,0,0,0,1,3,11,1,1,2,2,0,10,8,2
"91","34701","34172","Montpellier","0803","ASTRUC",0,47,38,9,7,0,0,0,0,0,1,2,11,2,2,3,2,0,9,10,5
"91","34701","34172","Montpellier","0901","LES GREZES",0,61,46,15,4,0,0,0,0,0,1,12,11,0,5,5,1,0,14,7,5
"91","34701","34172","Montpellier","0902","BOUISSES",0,52,32,20,7,4,0,0,0,0,1,8,6,2,1,2,0,1,13,5,9
"91","34701","34172","Montpellier","1001","LA COLLINE",0,40,35,5,3,0,0,0,0,0,1,10,4,0,1,4,0,1,9,2,8
"91","34701","34172","Montpellier","1002","NOTRE DAME DE LA PAIX",0,31,26,5,4,0,0,0,0,0,0,4,8,1,2,1,0,1,9,3,2
"91","34701","34172","Montpellier","1101","ESTANOVE",0,28,19,9,6,0,0,0,0,0,0,2,3,0,1,3,0,1,9,6,3
"91","34701","34172","Montpellier","1102","LEPIC",0,51,37,14,9,0,0,0,0,0,0,6,10,3,0,3,1,1,14,6,7
"91","34701","34172","Montpellier","1103","PARC MONTCALM",0,85,34,51,29,0,1,0,0,0,0,21,10,1,7,2,4,15,15,6,3
"91","34701","34172","Montpellier","1201","SABATHE",0,64,51,13,6,0,1,0,0,0,1,16,10,2,1,2,0,2,19,7,3
"91","34701","34172","Montpellier","1202","TASTAVIN",0,16,13,3,2,0,0,0,0,0,0,3,4,0,0,2,0,0,3,2,2
"91","34701","34172","Montpellier","1203","MAS DREVON-MAURIN",0,57,46,11,5,0,1,0,0,0,0,8,14,1,2,5,3,0,6,6,11
"91","34701","34172","Montpellier","1301","CROIX D'ARGENT",0,75,59,16,8,1,0,0,0,0,0,12,15,1,1,4,2,0,21,8,10
"91","34701","34172","Montpellier","1302","MARQUEROSE",0,36,31,5,2,0,0,0,0,0,0,6,10,0,0,1,0,0,10,6,3
"91","34701","34172","Montpellier","1303","GAROSUD",0,63,12,51,35,1,0,0,1,0,3,11,12,1,2,5,6,4,15,1,1
"91","34701","34172","Montpellier","1401","BAGATELLE",0,84,66,18,12,1,1,0,0,0,5,10,13,1,4,8,2,2,18,9,10
"91","34701","34172","Montpellier","1402","PAS DU LOUP",0,9,8,1,1,0,0,0,0,0,1,4,2,0,0,0,0,0,1,1,0
"91","34701","34172","Montpellier","1501","MION",0,48,36,12,5,0,0,0,0,0,2,10,8,0,1,4,0,1,12,4,6
"91","34701","34172","Montpellier","1502","SAINT-MARTIN",0,48,42,6,4,0,0,0,0,0,1,8,12,2,1,3,0,2,10,4,5
"91","34701","34172","Montpellier","1601","PONT TRINQUAT",0,37,25,12,3,0,0,0,0,0,0,7,5,2,3,1,0,0,11,4,4
"91","34701","34172","Montpellier","1602","AIGUERELLES",0,61,44,17,14,1,0,0,0,0,2,10,13,0,2,4,1,2,15,7,4
"91","34701","34172","Montpellier","1603","LA RAUZE",0,17,11,6,4,0,0,0,0,0,0,2,2,0,2,1,1,0,4,4,1
"91","34701","34172","Montpellier","1701","TOURNEZY",0,114,65,49,28,1,1,0,1,0,2,20,38,1,4,8,1,4,22,6,5
"91","34701","34172","Montpellier","1802","PORT MARIANNE",0,60,58,2,3,0,0,0,0,0,2,4,13,0,5,4,0,3,20,2,7
"91","34701","34172","Montpellier","1803","LA LIRONDE",0,67,33,34,10,0,1,0,0,0,1,10,9,0,4,4,1,6,18,7,6
"91","34701","34172","Montpellier","1804","RIVE DU LEZ",0,175,75,100,25,6,1,0,0,0,0,5,49,1,18,4,4,5,43,22,17
"91","34701","34172","Montpellier","1901","EUREKA",0,11,0,11,3,0,0,0,0,0,0,0,0,0,1,6,0,0,4,0,0
"91","34701","34172","Montpellier","1903","MILLÉNAIRE",0,32,30,2,3,0,0,0,0,0,0,2,3,0,0,7,2,3,5,7,3
"91","34701","34172","Montpellier","1904","GRAMMONT",0,193,46,147,47,9,1,0,0,0,4,32,34,1,5,20,8,8,57,5,9
"91","34701","34172","Montpellier","2001","PONT DE SETE",0,114,71,43,20,4,0,0,0,0,5,4,26,0,10,7,3,1,31,13,10
"91","34701","34172","Montpellier","2002","MEDITERRANNEE",0,71,46,25,7,0,1,0,0,0,2,10,13,2,1,6,1,1,15,10,9
"91","34701","34172","Montpellier","2003","SAINT-FRANCOIS",0,71,55,16,10,0,0,0,0,0,3,7,14,1,2,5,1,0,15,7,16
"91","34701","34172","Montpellier","2101","SALAISON",0,15,12,3,1,0,0,0,0,0,0,4,4,0,2,0,1,0,2,1,1
"91","34701","34172","Montpellier","2102","POMPIGNANE",0,35,23,12,4,0,0,0,0,0,2,5,7,0,1,2,0,3,9,3,3
"91","34701","34172","Montpellier","2201","LES AUBES",0,24,21,3,2,0,0,0,0,0,1,4,6,1,0,0,0,1,6,4,1
"91","34701","34172","Montpellier","2202","RIMBAUD",0,25,20,5,1,1,0,0,0,0,0,4,1,0,0,1,1,3,10,3,1
"91","34701","34172","Montpellier","2301","FAC DE PHARMACIE",0,33,27,6,5,0,0,0,0,0,1,5,9,0,1,5,0,0,4,8,0
"91","34701","34172","Montpellier","2302","ECOLE NORMALE",0,60,43,17,11,0,0,0,0,0,0,2,15,0,1,6,1,3,21,9,2
"91","34701","34172","Montpellier","2303","BOUTONNET",0,18,13,5,4,0,0,0,0,0,1,2,3,1,0,0,0,0,5,3,3
"91","34701","34172","Montpellier","2304","SAINTE-ODILE",0,32,27,5,3,0,0,0,0,0,1,4,9,0,0,3,1,0,4,7,3
"91","34701","34172","Montpellier","2305","ARCHIVES DEPARTEMENTAL",0,51,44,7,7,1,0,0,0,0,0,4,9,0,1,7,1,1,15,10,2
"91","34701","34172","Montpellier","2401","NAZARETH",0,43,36,7,6,0,0,0,0,0,1,2,10,1,0,3,1,2,14,5,4
"91","34701","34172","Montpellier","2402","BEAUX ARTS",0,43,36,7,7,0,0,0,0,0,1,2,11,0,1,6,1,0,10,8,3
"91","34701","34172","Montpellier","2403","VERDANSON",0,83,64,19,7,0,0,0,0,0,3,5,12,0,10,7,1,2,20,14,9
"91","34701","34172","Montpellier","2501","PEYROU",0,43,30,13,8,0,0,0,0,0,2,1,3,0,5,1,1,1,16,10,3
"91","34701","34172","Montpellier","2502","URSULINES",0,55,41,14,7,0,0,0,0,0,2,1,13,0,6,6,0,2,10,9,6
"91","34701","34172","Montpellier","2503","PREFECTURE",0,96,66,30,15,0,0,0,0,0,1,4,15,0,6,3,0,4,43,12,8
"91","34701","34172","Montpellier","2504","SAINT-ROCH",0,75,42,33,10,0,0,0,1,0,1,3,20,0,9,5,1,2,12,10,11
"91","34701","34172","Montpellier","2601","GAMBETTA",0,96,72,24,15,0,1,0,0,0,1,11,24,0,5,7,1,1,22,12,11
"91","34701","34172","Montpellier","2602","SAINT-DENIS",0,132,94,38,17,2,1,0,0,0,0,12,28,1,2,11,4,6,38,15,12
"91","34701","34172","Montpellier","2701","NOMBRE D'OR",0,101,53,48,20,2,0,0,0,0,0,10,25,2,5,9,4,11,22,6,5
"91","34701","34172","Montpellier","2703","MOULIN DE L'EVÊQUE",0,34,24,10,3,1,0,0,0,0,2,3,8,4,1,2,1,0,6,4,2
"91","34701","34172","Montpellier","2704","PLACE DE L'EUROPE",0,57,41,16,9,0,0,0,0,0,0,3,10,0,4,7,1,4,12,12,4
"91","34701","34172","Montpellier","2801","LA GUIRLANDE",0,30,25,5,4,1,0,0,0,0,2,5,6,0,1,4,0,0,5,4,2
"91","34701","34172","Montpellier","2802","CHAPTAL",0,54,48,6,6,0,0,0,0,0,1,7,11,0,1,1,0,1,18,10,4
"91","34701","34172","Montpellier","2901","ASSAS",0,50,35,15,8,0,0,0,0,0,1,3,8,1,1,3,2,1,12,12,6
"91","34701","34172","Montpellier","2902","AVENUE DE LODEVE",0,58,42,16,12,0,0,0,0,0,2,11,8,1,0,4,1,2,23,6,0
"91","34701","34172","Montpellier","3001","COMEDIE",0,206,120,86,32,0,2,0,0,0,3,5,63,0,17,11,6,11,44,29,15
